Date,AAPL,ABBV,ABT,ADBE,AMD,AMGN,AMZN,AVGO,BAC,BMY,C,COP,COST,CRM,CSCO,CVX,DIS,GOOG,GOOGL,GS,HD,INTC,INTU,JNJ,JPM,KO,LLY,LOW,MA,MCD,META,MRK,MS,MSFT,NFLX,NKE,NVDA,ORCL,PEP,PFE,SBUX,SLB,TGT,TMO,TSLA,UNH,V,WFC,WMT,XOM
2010-01-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-02-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-03-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-04-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-05-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-06-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-07-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-08-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-09-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-10-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-11-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2010-12-31,0.183600,0.000000,0.000000,0.000000,0.000000,0.000000,0.183600,0.183600,0.000000,0.000000,0.000000,0.183600,0.000000,0.183600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.183600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.183600,0.183600,0.000000,0.000000,0.000000,0.000000,0.183600,0.183600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2011-01-31,0.091015,0.000000,0.000000,0.000000,0.000000,0.000000,0.091015,0.091015,0.000000,0.000000,0.090839,0.091015,0.000000,0.091015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091015,0.005213,0.085802,0.000000,0.000000,0.000000,0.091015,0.000176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2011-02-28,0.063872,0.000000,0.000000,0.000000,0.000000,0.000000,0.021908,0.063872,0.000000,0.000000,0.000884,0.063872,0.000000,0.063872,0.000000,0.041964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063872,0.000004,0.063868,0.041964,0.000000,0.000000,0.063872,0.062988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2011-03-31,0.087297,0.000000,0.000000,0.000000,0.000000,0.000000,0.001444,0.087297,0.000000,0.000000,0.000000,0.087297,0.000000,0.087297,0.000000,0.085853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087297,0.000000,0.061108,0.000282,0.000000,0.000000,0.078753,0.087297,0.000000,0.000000,0.000000,0.026189,0.000000,0.000000,0.000000,0.008544
2011-04-30,0.001838,0.000000,0.000000,0.000000,0.000000,0.000000,0.047402,0.092943,0.000000,0.000000,0.000000,0.092943,0.000000,0.092943,0.000000,0.092942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092943,0.000000,0.034659,0.000000,0.000000,0.000000,0.092936,0.092943,0.000000,0.000000,0.000000,0.092891,0.000000,0.000000,0.000000,0.009104
2011-05-31,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.060450,0.085585,0.000000,0.000000,0.000000,0.085585,0.000690,0.029356,0.000000,0.085585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085585,0.000000,0.085463,0.085445,0.000000,0.000000,0.024561,0.056368,0.000000,0.000000,0.000000,0.085585,0.000000,0.000000,0.000000,0.000005
2011-06-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080127,0.080136,0.000000,0.000000,0.000000,0.000266,0.009162,0.078562,0.000000,0.080136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080136,0.000000,0.080136,0.056095,0.000000,0.080091,0.070717,0.000034,0.000000,0.000000,0.024041,0.080136,0.000000,0.000000,0.000000,0.000000
2011-07-31,0.000000,0.000000,0.000000,-0.012643,-0.012643,-0.012643,0.040815,0.040815,-0.012643,0.000000,-0.012643,0.000000,0.040629,0.040814,-0.012643,0.040815,-0.012643,0.000000,0.000000,-0.012643,0.021241,0.000000,-0.012642,0.000000,-0.012643,0.000000,0.000000,0.021241,0.039662,0.000000,0.000000,0.021241,-0.012643,0.000000,0.040815,0.000000,0.000194,0.000047,-0.012643,0.062056,0.040807,0.000959,-0.012643,0.000000,0.000147,0.040815,0.000000,-0.012643,0.021241,0.000000
2011-08-31,0.000000,0.000000,-0.000136,-0.053248,-0.053761,-0.006061,0.000026,0.000026,-0.053761,-0.000136,-0.053761,0.000000,0.000025,-0.031959,-0.053761,0.000026,-0.053248,0.075622,0.075622,0.091422,-0.053660,0.090947,-0.053248,-0.000136,-0.053761,0.000000,-0.000136,-0.053660,0.000025,0.000000,0.000000,-0.053660,0.093793,-0.006536,0.018558,-0.000985,-0.006400,0.000000,-0.053761,-0.006447,0.000026,0.000001,-0.006574,0.000000,0.000000,0.000026,0.000000,-0.053761,-0.000921,0.000000
2011-09-30,0.000000,0.000000,-0.000000,-0.035393,0.081080,-0.000003,0.000000,0.000000,0.081080,-0.000000,-0.035393,-0.020410,0.000000,-0.016792,-0.035393,0.007747,-0.035393,0.028444,0.028444,-0.025153,-0.035393,0.000050,-0.035393,-0.000000,-0.033725,0.056520,-0.000000,-0.035393,0.000000,0.000000,0.000000,-0.035393,-0.025152,-0.014483,0.045953,-0.000001,-0.017252,-0.035364,-0.035164,0.017399,0.000000,0.029108,-0.032659,-0.035364,-0.018176,0.000000,0.000000,-0.035393,-0.035364,-0.020410
2011-10-31,0.000000,0.000000,-0.000000,-0.029314,-0.024611,0.032912,0.021363,0.045203,-0.029193,0.044666,-0.029314,-0.019295,0.000537,-0.002950,-0.000035,-0.000172,-0.029314,-0.000107,-0.000107,-0.029311,-0.000210,0.000000,-0.000035,0.003501,-0.029314,0.000091,0.021363,-0.029314,0.003501,0.000000,0.000000,-0.001669,-0.029311,0.044661,0.000020,-0.000000,0.022892,-0.000210,-0.029314,-0.001651,0.000000,-0.029292,-0.000034,-0.000626,-0.000029,0.000537,0.000000,-0.029314,-0.000035,-0.019295
2011-11-30,0.000000,0.000000,-0.000000,-0.045743,-0.045739,-0.005901,0.068040,0.071370,0.037951,0.000566,-0.041896,-0.000235,0.000000,0.058001,-0.000000,0.003264,-0.045743,-0.000000,-0.000000,-0.045743,-0.000000,0.000000,0.016450,-0.005958,-0.041896,0.012874,-0.005945,-0.006203,0.000002,0.000000,0.000000,-0.005961,-0.041896,-0.005394,0.037420,-0.000000,-0.045650,-0.000000,-0.043994,0.016449,0.000000,-0.026908,0.000485,-0.045170,-0.000000,0.000000,0.000000,-0.045743,-0.000000,-0.007944
2011-12-31,0.102548,0.000000,-0.000000,-0.024923,-0.022710,-0.000004,0.043945,-0.017124,-0.024863,0.129484,-0.024920,-0.000907,0.137038,-0.024848,0.007555,0.000515,-0.007236,-0.000000,-0.000000,-0.024923,0.128971,0.137038,0.000012,-0.000004,-0.024920,0.000009,-0.000004,-0.000004,0.137038,0.137038,0.000000,-0.000004,-0.024920,-0.000004,-0.024863,0.034490,-0.016414,-0.000907,-0.000939,0.000012,0.102548,-0.024910,0.000000,-0.022710,0.036340,0.102036,0.137038,-0.000940,-0.000000,-0.000006
2012-01-31,0.001819,0.000000,0.154093,-0.000021,-0.000019,0.187049,0.000037,-0.000014,-0.000021,0.194868,-0.000021,-0.000001,0.000277,-0.000021,0.000006,0.000000,-0.000006,-0.000000,-0.000000,-0.000021,0.194867,0.149964,0.000000,-0.000000,-0.000021,0.000000,0.194597,-0.000000,0.194874,0.194874,0.000000,-0.000000,-0.000021,-0.000000,-0.000021,0.000029,-0.000014,-0.000001,-0.000001,0.044910,0.194845,-0.000021,0.000000,-0.000019,0.000031,0.046729,0.194874,-0.000001,-0.000000,-0.000000
2012-02-29,0.188856,0.000000,0.000191,-0.000000,-0.000000,0.196789,0.000000,-0.000000,-0.000000,0.196796,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.196796,0.196760,0.000000,-0.000000,-0.000000,0.000000,0.000224,-0.000000,0.196796,0.196796,0.000000,0.007717,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000036,0.196796,-0.000000,0.000000,-0.000000,0.188854,0.007755,0.196796,-0.000000,-0.000000,-0.000000
2012-03-31,0.131626,0.000000,0.000000,-0.000000,-0.000000,0.064498,0.000000,-0.000000,-0.000000,0.000306,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.131628,0.131628,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.131628,0.077971,0.000000,0.000002,-0.000000,0.053658,-0.000000,0.131322,-0.000000,-0.000000,-0.000000,0.000000,0.131628,-0.000000,0.000000,-0.000000,0.131626,0.067133,0.131628,-0.000000,-0.000000,-0.000000
2012-04-30,0.083586,0.000000,0.000000,-0.000000,-0.000000,0.000033,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.083586,0.083586,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.083392,0.083586,0.000167,0.000000,0.000000,-0.000000,0.078795,-0.000000,0.083586,-0.000000,-0.000000,-0.000000,0.000000,0.083586,-0.000000,0.000000,-0.000000,0.083586,0.004786,0.083586,-0.000000,-0.000000,-0.000000
2012-05-31,0.092669,0.000000,0.027801,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.092669,0.051911,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.092669,0.092669,0.000000,0.000000,0.000000,-0.000000,0.092667,-0.000000,0.092669,-0.000000,-0.000000,-0.000000,0.000000,0.092669,-0.000000,0.000000,-0.000000,0.000074,0.012959,0.092669,0.092595,-0.000000,-0.000000
2012-06-30,0.069583,0.000000,0.064788,-0.000000,-0.000000,0.040255,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.069421,-0.000000,-0.000000,-0.000000,0.069583,0.033154,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000963,0.069583,0.000000,0.000000,0.000000,-0.000000,0.005730,-0.000000,0.005730,-0.000000,-0.000000,-0.000000,0.000000,0.069583,-0.000000,0.063852,-0.000000,0.000000,0.000005,0.069583,0.000162,0.063852,-0.000000
2012-07-31,0.093731,0.000000,0.093727,-0.000000,-0.000000,0.093708,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.093730,-0.000000,-0.000000,-0.000000,0.093731,0.000025,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000001,0.093731,0.000000,0.000000,0.071226,-0.000000,0.000004,-0.000000,0.000004,-0.000000,-0.000000,-0.000000,0.071226,0.022505,-0.000000,0.022500,-0.000000,0.000000,0.000000,0.093731,0.000000,0.093726,-0.000000
2012-08-31,0.174891,0.000000,0.174891,-0.000000,-0.000000,0.174891,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.174891,-0.000000,-0.000000,-0.000000,0.174891,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000068,0.000000,0.000000,0.174880,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.174541,0.000350,-0.000000,0.000011,-0.000000,0.000000,0.000000,0.174891,0.174823,0.174891,-0.000000
2012-09-30,0.157728,0.000000,0.077287,-0.000000,-0.000000,0.157728,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.157728,-0.000000,0.080441,-0.000000,0.157728,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.080441,0.000000,0.000000,0.000000,0.157728,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.157728,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.157728,0.077287,0.157728,-0.000000
2012-10-31,0.118752,0.000000,0.005728,-0.000000,-0.000000,0.118752,0.000000,-0.000000,0.040539,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.118752,-0.000000,0.000161,-0.000000,0.118752,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.118558,0.079138,0.000000,0.000000,0.000000,0.118752,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.112099,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.118752,0.000033,0.118752,-0.000000
2012-11-30,0.129367,0.000000,0.000004,-0.000563,-0.000563,0.129367,0.000000,-0.000563,0.129319,-0.000563,0.130147,-0.000000,0.000000,-0.000563,-0.000563,-0.000563,0.062286,-0.000000,0.000000,-0.000000,0.129367,0.000879,0.000000,-0.000000,0.128930,-0.000563,0.129003,0.129343,0.000000,-0.000563,0.000000,0.000437,-0.000563,-0.000563,-0.000563,-0.000563,-0.000563,0.001217,-0.000000,0.000069,-0.000563,-0.000563,0.000000,0.067081,0.000000,0.000879,0.129367,0.001581,0.000437,-0.000000
2012-12-31,0.000218,0.000000,0.000000,-0.000000,-0.000000,0.094401,0.086628,-0.000000,0.094401,-0.000000,0.094402,-0.000000,0.000000,0.093095,-0.000000,-0.000000,0.000036,-0.000000,0.000000,0.093096,0.094401,0.000001,0.000000,-0.000000,0.007773,-0.000000,0.001305,0.094401,0.000000,-0.000000,0.000000,0.001087,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000001,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.094365,0.000000,0.000001,0.094401,0.000001,0.000000,-0.000000
2013-01-31,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000655,0.057620,-0.000000,0.137978,-0.000000,0.137978,-0.000000,0.000000,0.137977,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.093341,0.137978,0.000000,0.000000,-0.000000,0.000006,-0.000000,0.121746,0.137978,0.137323,-0.000000,0.000000,0.000001,0.012335,-0.000000,0.121745,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.003898,0.003242,0.000000,0.137978,0.000000,0.000000,-0.000000
2013-02-28,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.068743,-0.000000,0.068788,-0.000000,0.068788,-0.000000,0.000000,0.001943,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.068515,0.068788,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.068779,0.068788,0.000326,-0.000000,0.000000,0.000000,0.066852,-0.000000,0.068779,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000002,0.000002,0.000000,0.068788,0.000000,0.000000,-0.000000
2013-03-31,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.100891,0.078159,-0.000000,0.047755,-0.000000,0.002261,-0.000000,0.000000,0.000003,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.114343,0.114343,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.114343,0.114343,0.000000,-0.000000,0.000000,0.000000,0.002258,-0.000000,0.114343,-0.000000,-0.000000,0.000000,-0.000000,0.112082,-0.000000,-0.000000,0.000000,0.113963,0.000000,0.000000,0.114343,0.000000,0.000000,-0.000000
2013-04-30,0.000000,0.000000,0.000000,0.072779,-0.000000,0.073272,0.000020,-0.000000,0.073259,-0.000000,0.002874,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.072779,-0.000000,0.000000,0.000497,0.073275,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.073275,0.000497,0.000000,-0.000000,0.000000,0.000000,0.002461,-0.000000,0.073275,-0.000000,-0.000000,0.000000,-0.000000,0.000083,-0.000000,-0.000000,0.000000,0.073275,0.070319,0.000000,0.070816,0.000000,0.000000,-0.000000
2013-05-31,0.000000,0.000000,0.000000,0.040395,-0.000000,0.038560,0.000000,-0.000000,0.078694,-0.000000,0.078651,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.001556,-0.000000,0.000000,0.078432,0.038342,0.000000,0.000000,-0.000000,0.077138,-0.000000,0.000044,0.000000,0.000000,-0.000000,0.000000,0.000000,0.078651,-0.000000,0.078694,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.078694,0.078692,0.000000,0.040394,0.000000,0.000000,-0.000000
2013-06-30,0.000000,0.000000,0.000000,0.000129,-0.000000,0.000026,0.000000,-0.000000,0.066449,-0.000000,0.066449,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000001,0.005318,0.039207,0.066449,0.061002,0.000000,0.000000,-0.000000,0.066448,-0.000000,0.000000,0.027088,0.000000,-0.000000,0.000000,0.000000,0.066449,-0.000000,0.066449,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.066449,0.066449,0.000000,0.000129,0.000000,0.000000,-0.000000
2013-07-31,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.098743,-0.000000,0.098743,-0.000000,0.000000,0.000000,0.095954,-0.000000,0.000000,0.002324,0.002417,0.098743,0.000466,0.000000,0.000000,-0.000000,0.014275,-0.000000,0.000000,0.098646,0.000000,-0.000000,0.000000,0.000000,0.098743,-0.000000,0.098743,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.082147,-0.000000,0.000000,0.098743,0.098743,0.000000,0.000000,0.000000,0.000000,-0.000000
2013-08-31,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.082477,-0.000000,0.082477,-0.000000,0.000000,0.000000,0.001141,-0.000000,0.000000,0.000001,0.000001,0.081368,0.001109,0.000000,0.000000,-0.000000,0.005655,-0.000000,0.000000,0.082477,0.000000,-0.000000,0.075685,0.000000,0.082477,-0.000000,0.082477,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.082471,-0.000000,0.000000,0.082477,0.082477,0.000000,0.000000,0.000000,0.000000,-0.000000
2013-09-30,0.000000,0.000000,0.000000,0.000000,-0.000000,0.033348,0.000000,-0.000000,0.116865,-0.000000,0.111260,-0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000,0.000000,0.000000,0.000189,0.000001,0.000000,0.000000,-0.000000,0.000006,-0.000000,0.000000,0.116865,0.083327,-0.000000,0.116857,0.000000,0.116865,-0.000000,0.116865,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.116865,-0.000000,0.000000,0.116865,0.116865,0.005605,0.000000,0.000000,0.000000,-0.000000
2013-10-31,0.000000,0.000000,0.000000,0.055616,0.081159,0.000006,0.000000,-0.000000,0.001610,0.024429,0.000044,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.057001,0.081198,-0.000000,0.081429,0.000000,0.081429,-0.000000,0.081429,0.072074,-0.000000,0.000000,-0.000000,0.000000,0.081429,-0.000000,0.000000,0.034009,0.081429,0.000001,0.000000,0.000000,0.000000,-0.000000
2013-11-30,0.000000,0.000000,0.000000,0.092910,0.001842,0.000000,0.082208,-0.000000,0.000001,0.093117,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.001585,0.091636,-0.000000,0.093169,0.000000,0.093169,-0.000000,0.093169,0.093161,-0.000000,0.000000,-0.000000,0.000000,0.093169,-0.000000,0.000000,0.009385,0.093169,0.000000,0.000000,0.000000,0.000000,-0.000000
