Date,AAPL,ABBV,ABT,ADBE,AMD,AMGN,AMZN,AVGO,BAC,BMY,C,COP,COST,CRM,CSCO,CVX,DIS,GOOG,GOOGL,GS,HD,INTC,INTU,JNJ,JPM,KO,LLY,LOW,MA,MCD,META,MRK,MS,MSFT,NFLX,NKE,NVDA,ORCL,PEP,PFE,SBUX,SLB,TGT,TMO,TSLA,UNH,V,WFC,WMT,XOM
2021-10-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038522,0.000000,0.000000,0.094479,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.007781,0.007781,0.094485,-0.000000,0.000000,0.094485,0.000000,0.000000,-0.000000,0.086924,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.094485,0.000000,0.000000,0.000000,0.055969,0.000000,-0.000000,-0.000000,-0.000000,0.094296,0.000006,0.000000,0.093360,-0.000000,-0.000000,0.094485,0.000000,0.087792
2021-11-30,0.000000,0.000000,0.000000,0.000000,0.061696,0.000000,0.000000,0.000000,0.058248,0.000000,0.000000,0.061797,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000003,0.000003,0.061797,-0.000000,0.000000,0.061797,0.000000,0.000000,-0.000000,0.061296,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.003562,0.000000,0.000000,0.000000,0.061783,0.021096,-0.000000,-0.000000,-0.000000,0.000599,0.000000,0.000000,0.061796,-0.000000,-0.000000,0.061797,0.000000,0.040699
2021-12-31,0.000000,0.000000,0.000000,0.000000,0.059319,0.000000,0.000000,0.000000,0.000032,0.000000,0.000000,0.059319,0.022087,0.000000,-0.000000,-0.000000,0.000000,0.059121,0.059285,0.001173,0.030252,0.000000,0.059319,0.000000,0.000000,-0.000000,0.000197,0.058310,-0.000000,-0.000000,0.000000,-0.000000,0.000001,0.000976,0.000000,0.000000,0.059319,0.000008,-0.000000,0.058146,-0.000000,0.000000,0.000000,0.000000,0.059319,-0.000000,-0.000000,0.006979,0.000000,0.000025
2022-01-31,0.000000,0.000000,-0.005571,-0.005571,0.053574,-0.005571,-0.005571,0.000000,0.049252,-0.005571,-0.005571,0.053574,0.053422,-0.005571,-0.000000,-0.000000,0.010027,0.001037,0.004322,-0.005570,0.000145,-0.005571,0.053574,0.000000,-0.005571,-0.000000,0.000000,0.053573,-0.005571,-0.000000,-0.005571,-0.000000,0.000000,0.000001,0.010027,-0.005571,0.053574,0.014175,0.013370,0.053573,-0.005571,0.000000,-0.005571,0.000000,0.000174,-0.000000,-0.005571,0.052543,0.010027,0.049252
2022-02-28,0.000000,0.000000,-0.015570,-0.015570,0.007010,-0.003874,-0.015570,0.000000,-0.010547,-0.000007,-0.015570,0.007010,0.001155,-0.015570,-0.000000,0.006839,-0.015550,-0.015562,-0.015558,-0.015570,0.012529,-0.015570,-0.003696,-0.003867,0.024197,-0.000000,-0.003867,0.006026,0.028064,0.028071,-0.015570,-0.015563,0.024204,-0.003867,-0.015550,-0.015570,0.007010,-0.001470,0.000017,0.007010,-0.001495,0.006839,-0.001495,-0.015563,0.018383,-0.000000,0.024197,0.007008,-0.015550,0.007004
2022-03-31,0.000000,0.071423,-0.007112,-0.007112,0.095824,-0.000002,-0.006888,0.018397,-0.004988,-0.000000,-0.005858,0.089822,0.071423,-0.007112,0.000714,0.095824,-0.006888,-0.005372,-0.005301,-0.007112,-0.006641,-0.007112,-0.007029,-0.000002,-0.007071,0.007297,0.071421,0.024401,-0.007070,-0.001941,-0.007112,-0.000013,-0.007071,-0.007100,-0.007112,-0.005858,0.095824,-0.007106,0.000195,0.024402,-0.007106,0.096925,-0.007106,-0.001753,0.071430,-0.000000,-0.007071,0.024402,-0.000084,0.096925
2022-04-30,0.004862,0.004948,-0.034474,-0.034474,0.005213,0.051865,0.024595,0.005119,-0.032393,-0.000000,-0.034472,0.005206,0.051952,-0.034474,-0.032386,0.000352,-0.034474,-0.030279,-0.032358,-0.034474,-0.034473,-0.034474,0.015644,-0.000000,0.017723,0.000009,0.004948,-0.034137,-0.000583,-0.000002,-0.034474,-0.000000,-0.034474,-0.016465,0.024595,-0.034472,0.007122,-0.034474,0.000000,0.005127,-0.034474,0.005215,-0.014351,0.035836,0.049559,0.051865,-0.034474,0.015981,-0.000000,0.000353
2022-05-31,0.000898,0.070197,-0.030665,-0.030665,-0.030604,0.000142,-0.030504,0.031541,-0.030664,0.070194,-0.030665,0.000003,0.000142,-0.030665,-0.030664,0.000000,-0.030665,0.004380,0.004379,-0.030665,-0.029667,-0.030665,-0.030636,-0.000000,-0.030635,0.005104,0.000003,-0.029666,-0.010436,0.003996,0.082640,-0.000000,-0.030665,-0.029617,-0.030504,-0.030665,-0.028927,-0.030665,0.005104,0.000003,-0.030665,0.000003,0.089360,0.000021,0.000028,0.000142,-0.030665,-0.030636,0.053585,0.000000
2022-06-30,-0.000553,0.001762,-0.018541,-0.020447,0.052054,0.000000,-0.020447,0.044113,-0.020447,0.001762,-0.020447,0.071555,0.000000,-0.020447,0.028907,0.027455,-0.020447,-0.020433,-0.020433,-0.020447,-0.020447,-0.020094,-0.020447,-0.000000,-0.020447,0.000002,0.000000,-0.020447,-0.020357,-0.000075,-0.013378,0.000328,-0.020447,-0.020447,-0.020447,0.028553,-0.020447,-0.020447,0.000002,0.000000,-0.020447,0.027455,-0.020026,-0.000077,-0.018125,0.001716,-0.020447,-0.000415,-0.019563,0.027455
2022-07-31,-0.008459,0.045381,-0.018800,-0.018802,-0.018616,0.000000,-0.018802,-0.018463,-0.017787,0.037220,-0.017787,0.000173,0.000000,-0.018802,-0.018761,0.001049,-0.017787,-0.018802,-0.018802,-0.018802,-0.018802,0.024709,-0.018802,0.037218,-0.018802,0.005216,0.040164,-0.018802,-0.008761,-0.000000,-0.018796,0.077383,-0.018802,-0.018802,-0.018802,-0.018761,-0.018802,-0.018802,0.000000,0.072167,-0.018802,0.001049,-0.018801,-0.001185,-0.008505,0.000001,-0.017616,-0.018754,0.015626,0.000136
2022-08-31,-0.000003,0.003239,-0.008859,-0.027386,-0.027386,0.000000,-0.027386,0.075958,-0.027386,0.000014,-0.027386,0.000000,0.000000,-0.027386,-0.027386,0.000000,-0.027386,-0.027386,-0.027386,-0.022487,-0.027386,-0.005326,-0.027386,-0.001356,-0.027386,0.000002,0.000495,-0.026624,-0.007970,-0.000000,-0.027386,0.080963,-0.022597,-0.027386,-0.027386,-0.027386,-0.027386,-0.027386,0.000000,0.098118,-0.027386,0.002742,-0.027386,0.095377,-0.000113,0.080878,-0.026514,-0.027386,-0.026612,0.000000
2022-09-30,0.062659,0.000002,-0.035824,-0.035836,-0.035575,0.001464,-0.035836,0.000050,0.021936,0.000000,0.021936,0.000000,0.001464,-0.035575,-0.035836,0.000000,-0.026126,-0.035836,-0.035836,-0.035833,-0.034204,-0.035561,-0.035836,-0.000489,-0.035836,0.114240,0.000000,-0.003008,-0.024124,0.114240,-0.034204,0.000053,-0.035833,-0.035836,-0.035836,0.043474,-0.035575,-0.034204,0.000000,0.008773,-0.000018,0.000002,-0.035836,-0.035268,0.051662,0.000053,0.031646,-0.035836,-0.017897,0.000000
2022-10-31,0.000136,0.000000,-0.032054,-0.038036,-0.032054,0.000001,0.050383,-0.030881,-0.038010,0.000000,-0.038010,0.000000,-0.009284,-0.037061,-0.038036,0.000000,-0.038032,0.088142,0.088142,-0.001794,-0.038036,-0.038036,-0.038036,-0.000000,-0.001794,0.000160,0.000000,-0.031757,-0.038031,0.000160,0.089118,0.000000,-0.011079,0.089117,-0.001794,-0.037880,-0.037061,-0.001793,0.000000,0.000004,-0.000000,0.000000,-0.038036,0.005705,-0.036381,0.000000,-0.011048,-0.011079,-0.000008,0.000000
2022-11-30,0.018709,0.180467,-0.013029,-0.013033,-0.013029,0.200233,-0.006146,-0.002047,-0.000057,0.200233,-0.013033,0.200233,-0.000230,-0.013032,-0.002052,0.200233,-0.006308,-0.012844,-0.012844,-0.000001,-0.000281,-0.013033,-0.013033,-0.000000,-0.000001,0.000000,0.200233,-0.000276,-0.000281,0.019766,-0.012844,0.180467,-0.000231,-0.012844,-0.000225,-0.013033,-0.013032,-0.000001,0.000000,-0.001995,-0.000000,0.200233,-0.007246,-0.012064,-0.006306,0.205430,-0.000231,-0.000008,-0.000000,0.200233
2022-12-31,0.093135,0.000108,-0.024854,-0.066699,-0.066699,0.001866,0.002460,-0.000149,-0.065115,0.017655,-0.066699,0.001866,-0.066691,-0.066214,-0.000001,0.001866,-0.048136,-0.066698,-0.066698,0.002181,-0.000000,-0.048140,-0.066699,-0.000000,-0.000000,0.000000,0.001866,-0.000000,-0.000000,0.000012,-0.066698,0.000108,-0.000000,0.023962,0.059275,-0.000156,0.003547,-0.000000,0.077129,-0.000001,-0.000000,0.001866,-0.048136,-0.031630,0.111679,0.077252,-0.000000,-0.031747,0.001746,0.002301
2023-01-31,-0.001166,0.135956,-0.000011,-0.001316,-0.001316,0.132852,-0.001286,-0.000000,-0.001315,0.133416,-0.000059,0.133410,-0.001316,-0.001316,-0.000000,0.133410,-0.001308,-0.001316,-0.001316,0.000001,-0.000000,-0.001308,-0.001316,0.003105,-0.000000,0.002397,0.133410,-0.000000,-0.000000,0.000000,-0.001316,0.133409,-0.000000,-0.001196,0.000026,-0.000000,-0.000224,-0.000000,0.003207,0.001644,0.132851,0.132852,-0.001308,-0.000014,-0.001158,0.000660,-0.000000,-0.000239,0.000001,0.132852
2023-02-28,-0.000001,0.006196,-0.000000,-0.000001,-0.000001,0.025812,-0.000001,-0.000000,-0.000001,0.000171,-0.000000,0.107520,-0.000001,-0.000001,-0.000000,0.107520,-0.000001,-0.000001,-0.000001,0.000000,-0.000000,-0.000001,-0.000001,0.000003,0.081708,0.000002,0.107520,-0.000000,-0.000000,0.000000,-0.000001,0.107520,0.081708,-0.000001,0.019618,-0.000000,-0.000000,0.107349,0.000003,0.000001,0.107520,0.107520,-0.000001,-0.000000,-0.000001,0.000001,-0.000000,-0.000000,0.000000,0.107520
2023-03-31,-0.000000,0.000002,-0.000232,-0.000232,-0.000000,-0.000225,-0.000232,0.104942,-0.000232,-0.000232,-0.000232,0.000467,-0.000232,-0.000000,-0.000000,0.000467,-0.000232,-0.000232,-0.000232,0.000425,-0.000232,-0.000232,-0.000232,-0.000232,0.098112,-0.000232,0.007306,-0.000000,0.043586,0.104942,-0.000000,0.105616,0.054938,-0.000000,0.000431,-0.000000,0.105148,0.105615,0.007291,-0.000232,0.105616,0.105616,-0.000000,-0.000232,-0.000232,-0.000232,0.000631,-0.000232,0.000000,0.105616
2023-04-30,-0.000000,0.000000,-0.000000,-0.000000,0.087115,-0.000000,-0.000000,0.087405,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000283,-0.000000,0.035637,-0.000000,0.000041,0.007197,0.086196,0.087405,0.000242,-0.000000,0.080208,0.000919,0.087405,0.087405,0.000007,-0.000000,0.087405,0.051775,-0.000000,-0.000000,-0.000000,-0.000000,0.000001,-0.000000,0.000000,0.087405
2023-05-31,-0.000000,0.000000,-0.000000,-0.000000,0.000461,-0.000000,-0.000000,0.065327,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.067916,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.067927,-0.000000,0.000000,0.015866,0.067993,0.067994,0.000000,0.051668,0.067991,0.000000,0.067994,0.067994,0.000000,-0.000000,0.067994,0.000067,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.002744
2023-06-30,0.072202,0.000000,-0.000000,-0.000000,0.073414,-0.000000,-0.000000,0.073657,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.073659,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.036093,-0.000000,0.000000,0.000010,0.073659,0.000245,0.000000,0.069039,0.073659,0.000000,0.073659,0.073659,0.000000,-0.000000,0.006066,0.000000,-0.000000,-0.000000,0.037566,-0.000000,0.000000,-0.000000,0.000000,0.000002
2023-07-31,0.020711,0.000000,-0.000000,0.069521,0.070201,-0.000000,-0.000000,0.070201,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000680,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.069549,-0.000000,0.000000,0.000000,0.070201,0.000000,0.000000,0.070198,0.070201,0.000000,0.070201,0.070201,0.000000,-0.000000,0.000005,0.046122,-0.000000,-0.000000,0.004020,-0.000000,0.000000,-0.000000,0.000000,0.000000
2023-08-31,0.000005,0.000000,-0.000000,0.067336,0.060560,-0.000000,-0.000000,0.067337,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.066005,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000186,-0.000000,0.067336,-0.000000,0.000000,0.000000,0.067337,0.000000,0.000000,0.007922,0.067337,0.000000,0.067337,0.067337,0.000000,-0.000000,0.000000,0.067330,-0.000000,-0.000000,0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000000
2023-09-30,0.000000,0.000000,-0.000000,0.080710,0.075174,-0.000000,-0.000000,0.080710,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.005716,-0.000000,0.000000,-0.000000,0.041162,0.000929,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.032901,-0.000000,0.080710,-0.000000,0.000000,0.000000,0.080710,0.000000,0.000000,0.005537,0.080710,0.000000,0.080710,0.080710,0.000000,-0.000000,0.000000,0.080710,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
2023-10-31,0.000000,-0.011271,-0.011271,0.003269,0.003266,-0.000000,0.008457,0.035275,-0.011271,-0.011271,-0.011271,0.000000,-0.000000,0.000002,0.032006,-0.011271,-0.011271,0.043260,0.043183,-0.011271,-0.011271,0.008914,0.032006,-0.011271,-0.008194,-0.011271,0.035275,-0.011271,-0.008207,-0.011271,0.035275,-0.011271,-0.011271,0.000002,0.003269,-0.011271,0.035275,0.003269,-0.011271,-0.011271,-0.011271,0.032556,-0.011271,-0.001588,0.019696,-0.000000,0.000000,-0.011271,0.000000,-0.011271
2023-11-30,0.000000,-0.000011,-0.000011,0.104656,0.034298,-0.000000,0.102198,0.104692,-0.000011,-0.000011,-0.000011,0.000000,-0.000000,0.031421,0.000036,-0.000011,-0.000011,0.017564,0.017564,-0.000011,-0.000011,0.087140,0.072855,-0.000011,-0.000009,-0.000011,0.104692,-0.000011,-0.000009,-0.000011,0.104692,-0.000011,-0.000011,0.087134,0.070773,-0.000011,0.104692,0.000002,-0.000011,-0.000011,-0.000011,0.000037,-0.000011,-0.000004,0.002484,-0.000000,0.000000,-0.000011,0.000000,-0.000011
2023-12-31,0.000000,-0.000000,-0.000000,0.090916,0.090867,-0.000000,0.090914,0.090916,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.090865,0.000000,-0.000000,-0.000000,0.000012,0.000012,-0.000000,-0.000000,0.090904,0.000050,-0.000000,-0.000000,-0.000000,0.090916,-0.000000,-0.000000,-0.000000,0.090916,-0.000000,-0.000000,0.001786,0.008948,-0.000000,0.090916,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.080222,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2024-01-31,0.000000,-0.000000,-0.000000,0.069776,0.069776,-0.000000,0.010229,0.069776,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.069776,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.069382,0.069303,-0.000000,-0.000000,-0.000000,0.069776,-0.000000,-0.000000,-0.000000,0.069776,-0.000000,-0.000000,0.058443,0.000004,-0.000000,0.069776,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.001966,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2024-02-29,0.000000,-0.000000,-0.000000,0.054160,0.054160,-0.000000,0.053909,0.054160,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.054160,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.054160,0.006372,-0.000000,-0.000000,-0.000000,0.054160,-0.000000,-0.000000,-0.000000,0.054160,-0.000000,-0.000000,0.000250,0.047788,-0.000000,0.054160,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000001,-0.000000,0.000000,-0.000000,0.000000,-0.000000
2024-03-31,0.000000,-0.000000,-0.000000,0.001424,0.072005,-0.000000,0.072004,0.072005,-0.000000,-0.000000,-0.000000,0.000000,0.070581,0.072005,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000239,0.050171,-0.000000,-0.000000,-0.000000,0.072005,-0.000000,-0.000000,-0.000000,0.072005,-0.000000,-0.000000,0.000000,0.071998,-0.000000,0.072005,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.021601,0.000000,-0.000000
2024-04-30,0.000000,-0.000000,-0.000000,0.000000,0.062757,-0.000000,0.062757,0.062757,-0.000000,-0.000000,0.047689,0.000000,0.014713,0.062757,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000017,-0.000000,0.000354,-0.000000,0.062757,-0.000000,-0.000000,-0.000000,0.062757,-0.000000,-0.000000,0.000000,0.062757,-0.000000,0.062757,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.062740,0.000000,-0.000000
2024-05-31,0.000000,-0.000000,-0.000000,0.000000,0.011942,-0.000000,0.101505,0.101505,-0.000000,-0.000000,0.099546,0.000000,0.101458,0.000337,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.051768,-0.000000,0.000000,0.000000,-0.000000,0.039466,-0.000000,0.101505,-0.000000,-0.000000,-0.000000,0.101505,-0.000000,-0.000000,0.000000,0.101505,-0.000000,0.101505,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.101505,0.000000,-0.000000
2024-06-30,0.000000,-0.000000,-0.000000,0.000000,0.053282,-0.000000,0.002240,0.113279,-0.000000,-0.000000,0.000374,0.000000,0.113279,0.000000,0.000000,-0.000000,-0.000000,0.112902,0.111039,0.111352,-0.000000,0.000000,0.000000,-0.000000,0.001914,-0.000000,0.113279,-0.000000,-0.000000,-0.000000,0.113279,-0.000000,-0.000000,0.000000,0.113279,-0.000000,0.113279,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.060012,0.000000,-0.000000
2024-07-31,0.000000,-0.000000,-0.000000,0.000000,0.000197,-0.000000,0.050686,0.051966,0.001221,-0.000000,0.043232,0.000000,0.051966,0.000000,0.000000,-0.000000,-0.000000,0.008734,0.008734,0.044512,-0.000000,0.000000,0.000000,-0.000000,0.043233,-0.000000,0.051966,-0.000000,-0.000000,-0.000000,0.051966,-0.000000,-0.000000,0.000000,0.051966,-0.000000,0.051966,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000050,0.007266,-0.000000
2024-08-31,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000026,0.068105,0.033213,-0.000000,0.068100,0.000000,0.068105,0.000000,0.000000,-0.000000,-0.000000,0.000136,0.000136,0.068101,-0.000000,0.000000,0.000000,-0.000000,0.067968,-0.000000,0.068105,-0.000000,-0.000000,-0.000000,0.068105,-0.000000,-0.000000,0.000000,0.068105,-0.000000,0.068105,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.034737,-0.000000
2024-09-30,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.082550,0.054268,-0.000000,0.028315,0.000000,0.082550,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.082550,-0.000000,0.000000,0.000000,-0.000000,0.082550,-0.000000,0.082550,-0.000000,-0.000000,-0.000000,0.082550,-0.000000,-0.000000,0.000000,0.082550,-0.000000,0.082550,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.082518,-0.000000
2024-10-31,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.095992,0.001889,-0.000000,0.065305,0.000000,0.095992,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.095992,-0.000000,0.000000,0.000000,-0.000000,0.028851,-0.000000,0.011293,-0.000000,-0.000000,-0.000000,0.095992,-0.000000,0.084698,0.000000,0.095992,-0.000000,0.095992,0.095938,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.095992,-0.000000
2024-11-30,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.087058,0.000001,-0.000000,0.000047,0.000000,0.087058,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.087058,-0.000000,0.000000,0.000000,-0.000000,0.000241,-0.000000,0.000008,-0.000000,-0.000000,-0.000000,0.087058,-0.000000,0.087050,0.000000,0.087058,-0.000000,0.087058,0.087058,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.086769,0.087058,-0.000000
2024-12-31,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.056785,0.060259,0.000000,-0.000000,0.000000,0.000000,0.000098,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.060259,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.060259,-0.000000,0.003474,0.000000,0.060259,-0.000000,0.060259,0.060259,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.060161,-0.000000,0.000000,0.060259,0.060259,-0.000000
2025-01-31,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000234,0.049753,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.049753,-0.000000,0.000000,0.000000,-0.000000,0.025374,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.024379,-0.000000,0.049519,0.000000,0.049753,-0.000000,0.049753,0.049753,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.049753,-0.000000,0.000000,0.049753,0.049753,-0.000000
2025-02-28,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.056770,0.000000,-0.000000,0.056581,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.056770,-0.000000,0.000000,0.000000,-0.000000,0.056738,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000032,-0.000000,0.056770,0.000000,0.056770,-0.000000,0.004675,0.052283,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.056770,-0.000000,0.000000,0.056770,0.056770,-0.000000
2025-03-31,-0.004790,0.009066,0.011573,-0.016087,-0.019059,-0.000000,-0.012555,0.009208,-0.012555,0.009066,0.000142,-0.006504,0.009066,-0.019059,0.000390,-0.000000,-0.018604,0.021939,-0.017735,0.009208,-0.016087,-0.017898,-0.019059,0.034652,0.000142,-0.000000,-0.019059,-0.018604,0.000390,-0.000000,0.002508,0.020615,0.009208,-0.019059,0.000142,-0.019059,0.009070,-0.003351,-0.019059,0.025796,0.009066,-0.013879,-0.016087,0.020615,0.004027,-0.019059,0.000000,0.000142,0.009208,-0.000163
2025-04-30,-0.000004,0.000381,0.000009,-0.022943,-0.022946,-0.011466,-0.022941,0.000007,-0.022941,0.011941,0.000000,-0.022920,0.000007,-0.022946,0.000000,0.047552,-0.022945,-0.022864,-0.022945,0.000007,-0.022943,-0.022945,-0.003587,-0.000341,0.000000,-0.000000,-0.003587,-0.020253,0.000000,-0.000000,0.001978,-0.020172,0.000007,-0.022946,0.000000,-0.022946,-0.019352,-0.022933,0.060458,-0.022440,0.047559,0.047526,-0.012700,-0.022865,0.000003,0.058597,0.000000,0.000000,0.000007,-0.022915
2025-05-31,-0.000060,0.046151,0.123532,-0.000073,-0.000073,-0.000066,-0.000073,0.123532,-0.000073,0.000221,0.000000,-0.000073,0.014170,-0.000073,0.111401,-0.000033,-0.000013,0.000162,0.000162,0.000000,-0.000073,-0.000073,-0.000002,-0.000000,0.123532,0.014170,-0.000062,-0.000071,0.063211,0.058282,0.063213,-0.000071,0.000000,-0.000013,0.123532,-0.000073,-0.000070,-0.000073,0.000209,-0.000072,-0.000033,-0.000033,-0.000067,0.000162,0.123532,-0.000027,0.123532,0.000000,0.123532,-0.000073
2025-06-30,-0.000000,0.000033,0.036392,-0.000000,-0.000000,-0.000000,-0.000000,0.109785,-0.000000,0.000000,0.000000,-0.000000,0.000010,-0.000000,0.109777,-0.000000,-0.000000,0.000000,0.000000,0.108266,-0.000000,-0.000000,-0.000000,-0.000000,0.109785,0.000010,-0.000000,-0.000000,0.001477,0.000041,0.102221,-0.000000,0.109530,-0.000000,0.109785,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.109785,-0.000000,0.081170,0.000000,0.109785,-0.000000
2025-07-31,-0.000000,0.000000,0.017949,-0.000000,-0.000000,-0.000000,-0.000000,0.153434,-0.000000,0.000000,0.135383,-0.000000,0.000000,-0.000000,0.153434,-0.000000,-0.000000,0.000000,0.000000,0.153433,-0.000000,-0.000000,-0.000000,-0.000000,0.107404,0.000000,-0.000000,-0.000000,0.000001,0.000000,0.153042,-0.000000,0.135892,-0.000000,0.153434,-0.000000,0.135383,0.153312,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000122,-0.000000,0.003018,0.061048,0.018051,-0.000000
2025-08-31,-0.000000,0.000000,0.000188,-0.000000,-0.000000,-0.000000,-0.000000,0.081164,-0.000000,0.000000,0.080975,-0.000000,0.000000,-0.000000,0.081164,-0.000000,-0.000000,0.000000,0.000000,0.081164,-0.000000,-0.000000,-0.000000,-0.000000,0.001123,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.006680,-0.000000,0.080980,-0.000000,0.081164,-0.000000,0.080975,0.081162,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.074481,-0.000000,0.000032,0.080197,0.000189,-0.000000
